STATION_ID,LNG,LAT,STATION_NAME
30483,113.788624,34.795912,省职业技术学院
30484,113.793034,34.798663,河南经贸职业学院
30485,113.798356,34.801395,河南广播电视大学
30486,113.801981,34.80149,河南教育学院
30781,113.542274,34.802444,冬青街碧桃路
30782,113.546291,34.802463,冬青街石楠路
30783,113.550326,34.802454,冬青街雪松路
30784,113.555278,34.802525,冬青街银屏路
30785,113.559486,34.802629,冬青街金梭路
31137,113.697612,34.70293,南三环中州大道
31138,113.684127,34.700317,南三环通站路
31139,113.675466,34.7003,南三环紫荆山南路
31140,113.665901,34.700789,南三环连云路
31141,113.659128,34.701716,碧云路南三环
31142,113.659148,34.704785,碧云路赣江路
31143,113.659148,34.708527000000004,长江东路小学
31144,113.658122,34.711242,长江路碧云路
31145,113.650179,34.711275,长江路京广路
31146,113.642688,34.711225,长江路建云路
31147,113.637823,34.710095,大学路长江路
30499,113.787359,34.74664,市五十四中
30500,113.775676,34.744553,商都路G107辅道
30501,113.768404,34.745483,商都路东二十里铺
30502,113.76095,34.7479333,东风南路商都路
30503,113.733352,34.756764000000004,聚源路商鼎路
30504,113.736241,34.758982,兴荣街千宁街
30505,113.739311,34.758965,兴荣街万安街
30506,113.741636,34.758995,兴荣街客文二街
30507,113.743381,34.760209,客文二街兴荣街
30508,113.746753,34.763009000000004,祥盛街民生路
30509,113.750925,34.764417,祥盛街农业南路
30510,113.753327,34.76556,祥盛街众旺路
30511,113.75746399999998,34.766096000000005,祥盛街东风南路
30693,113.494767,34.751108,郑州公交驾校
30694,113.499142,34.749371999999994,中原西路小寨
30695,113.509601,34.748974,中原西路高庄
30696,113.525393,34.750093,西四环中原西路
30697,113.52458500000002,34.754836,西四环须水南口
30698,113.524608,34.758649,西四环须水中街
30699,113.525924,34.762917,建设西路西四环
30700,113.530542,34.763012,一五三医院
30701,113.534028,34.763069,建设西路长椿路（孙庄）
30702,113.541878,34.763183000000005,郑州太隆建材
30703,113.54742,34.763126,建设西路富民路（大庄）
30704,113.553538,34.762879,郑州大厨房市场
30705,113.560326,34.762481,建设西路西岗
30706,113.563281,34.762348,建设西路西流湖
30807,113.658504,34.811811,北三环文化路
30808,113.659128,34.80722100000001,文化路文劳路
30809,113.659382,34.805235,河南财经政法大学
30810,113.660196,34.799237,创新大厦
30811,113.661316,34.796677,白庙路文化路
30812,113.663967,34.796217,文博西路白庙路
30813,113.665191,34.793215999999994,文博花园
30814,113.668291,34.793619,农科路文博东路
30815,113.67094099999998,34.793596,农科路科明路
30816,113.673286,34.794274,科新路农科路
30817,113.672425,34.79562,科源路科新路
30818,113.66903,34.795426,科源路科明路
30819,113.666547,34.7981,文博东路东风路
30820,113.665144,34.799792,百脑汇
30821,113.66097,34.800399,外运电子商厦
30822,113.659295,34.803575,河南财经政法大学
30823,113.658839,34.806847,文化路文劳路
30824,113.658533,34.810502,北三环文化路
31499,113.676163,34.766208,紫荆山花园路
31500,113.675989,34.77001,花园路口
31502,113.674532,34.775717,黄河路花园路
31504,113.672541,34.775717,黄河路经五路
31506,113.668159,34.775793,黄河路服装市场
31510,113.666055,34.778372999999995,经七路红旗路
31513,113.666117,34.783735,经七路丰产路
31514,113.664906,34.787967,河南博物院
31516,113.656511,34.788287,农业路文化路
31518,113.650856,34.788489,农业路东三街
31523,113.64787,34.788599,农业路丰庆路
31524,113.642534,34.78859,农业路丰乐路
31525,113.6381,34.79071500000001,丰乐路群英路
31526,113.635658,34.794239000000005,丰乐路群办路
31527,113.632374,34.798867,丰乐路东风路
31528,113.629993,34.802366,丰乐路宋寨南街
31529,113.627602,34.805721000000005,丰乐路弘润路
31530,113.626627,34.808132,丰华路博颂路
31531,113.627068,34.811681,丰华路北三环
31532,113.623641,34.814547999999995,北三环丰乐路站
31533,113.616529,34.815484000000005,江山路北三环
31534,113.614487,34.818197999999995,江山路王寨
31535,113.613625,34.822026,江山路国基路(郑大四附院)
31536,113.613194,34.827657,江山路银河街
31537,113.613317,34.829503,老鸦陈
31538,113.613471,34.832479,江山路三全路
31539,113.617535,34.833702,三全路江山路
31540,113.619833,34.838128000000005,省体育中心
